match_id,season_id,date_id,home_team_id,away_team_id,referee_id,kickoff_time,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,home_points,away_points,total_goals,goal_difference
214,1,20160116,20,10,17,,4,0,H,2,0,H,17,9,4,3,10,11,5,6,0,2,0,0,3,0,4,4
215,1,20160116,23,34,32,,2,1,H,2,0,H,23,10,10,3,9,4,3,3,1,0,0,0,3,0,3,1
216,1,20160116,27,33,25,,3,0,H,2,0,H,9,9,5,0,10,11,1,3,0,0,0,0,3,0,3,3
217,1,20160116,31,29,27,,4,1,H,1,1,D,26,5,11,2,8,13,11,3,0,2,0,0,3,0,5,3
218,1,20160117,18,21,26,,0,1,A,0,0,D,19,7,4,1,6,18,5,4,0,2,0,0,0,3,1,-1
219,1,20160117,28,2,8,,0,0,D,0,0,D,14,8,6,3,16,10,6,6,0,0,0,0,1,1,0,0
220,1,20160118,30,32,30,,1,0,H,1,0,H,10,13,2,2,8,11,6,3,2,2,0,0,3,0,1,1
221,1,20160123,10,31,25,,1,3,A,1,0,H,11,24,3,11,11,12,3,10,2,2,0,0,0,3,4,-2
222,1,20160123,17,28,27,,3,0,H,1,0,H,15,3,5,2,10,13,8,4,0,1,0,0,3,0,3,3
223,1,20160123,21,27,29,,0,1,A,0,0,D,8,7,1,2,11,8,4,4,0,0,0,0,0,3,1,-1
224,1,20160123,24,18,22,,4,5,A,2,1,H,6,13,5,7,10,14,3,3,0,1,0,0,0,3,9,-1
225,1,20160123,29,1,37,,1,1,D,1,1,D,10,15,5,5,5,9,3,4,1,1,0,0,1,1,2,0
226,1,20160123,32,23,4,,2,1,H,0,0,D,13,11,5,2,10,12,2,7,2,1,0,0,3,0,3,1
227,1,20160123,33,3,39,,0,0,D,0,0,D,4,15,0,4,7,13,2,6,0,1,0,0,1,1,0,0
228,1,20160123,34,20,8,,2,2,D,1,1,D,10,16,3,3,11,15,5,2,2,3,0,0,1,1,4,0
229,1,20160124,2,8,26,,0,1,A,0,1,A,9,12,1,6,14,13,6,7,1,3,1,0,0,3,1,-1
230,1,20160124,11,30,6,,1,2,A,1,2,A,20,7,2,5,5,12,7,1,0,3,0,0,0,3,3,-1
231,1,20160202,2,27,22,,0,0,D,0,0,D,21,14,11,3,11,19,13,3,2,1,0,0,1,1,0,0
232,1,20160202,10,1,29,,1,2,A,1,1,D,14,8,3,4,11,15,5,3,3,4,0,0,0,3,3,-1
233,1,20160202,17,18,4,,2,0,H,0,0,D,13,14,6,2,6,7,3,12,0,1,0,0,3,0,2,2
234,1,20160202,21,28,37,,3,0,H,2,0,H,15,10,5,0,13,13,2,5,2,1,0,0,3,0,3,3
235,1,20160202,24,31,19,,0,3,A,0,2,A,10,17,2,6,8,9,6,8,2,2,0,0,0,3,3,-3
236,1,20160202,29,20,42,,0,1,A,0,1,A,11,6,2,2,6,15,8,4,1,4,0,0,0,3,1,-1
237,1,20160202,33,30,32,,1,1,D,0,0,D,17,18,7,4,12,13,7,7,0,0,0,0,1,1,2,0
238,1,20160202,34,3,17,,2,0,H,0,0,D,25,6,6,2,9,11,5,5,3,0,0,1,3,0,2,2
239,1,20160203,11,23,8,,3,0,H,1,0,H,18,7,7,3,8,15,3,3,1,2,0,1,3,0,3,3
240,1,20160203,32,8,27,,0,0,D,0,0,D,12,12,3,4,10,13,7,7,2,1,0,0,1,1,0,0
241,1,20160206,3,24,25,,2,0,H,1,0,H,10,12,3,4,10,11,2,11,0,2,0,0,3,0,2,2
242,1,20160206,18,29,39,,2,2,D,0,0,D,16,7,5,2,4,12,7,2,1,1,0,0,1,1,4,0
243,1,20160206,20,17,6,,1,3,A,0,1,A,22,14,4,7,9,15,11,4,2,2,0,0,0,3,4,-2
244,1,20160206,23,33,22,,1,0,H,1,0,H,19,7,7,0,12,12,8,4,0,3,0,0,3,0,1,1
245,1,20160206,27,34,26,,1,0,H,1,0,H,8,18,2,2,17,10,4,5,1,2,1,0,3,0,1,1
246,1,20160206,28,11,4,,0,3,A,0,3,A,11,14,3,6,11,8,6,4,1,0,0,0,0,3,3,-3
247,1,20160206,30,10,27,,1,1,D,1,0,H,19,12,3,2,11,14,9,5,1,2,0,0,1,1,2,0
248,1,20160206,31,32,37,,1,0,H,0,0,D,26,3,9,0,12,9,15,1,0,1,0,0,3,0,1,1
249,1,20160207,1,2,19,,0,2,A,0,2,A,17,10,4,5,6,8,7,3,0,1,0,0,0,3,2,-2
250,1,20160207,8,21,30,,1,1,D,0,0,D,16,17,5,7,6,9,10,11,0,3,0,0,1,1,2,0
251,1,20160213,1,28,14,,1,3,A,0,1,A,11,11,2,6,7,18,9,2,4,2,0,0,0,3,4,-2
252,1,20160213,8,23,39,,5,1,H,3,0,H,15,10,5,4,16,14,8,3,0,1,1,0,3,0,6,4
253,1,20160213,10,32,37,,1,2,A,1,1,D,14,10,7,3,11,16,8,5,0,2,0,0,0,3,3,-1
254,1,20160213,11,33,30,,0,1,A,0,1,A,34,5,6,1,9,12,14,1,1,3,0,0,0,3,1,-1
255,1,20160213,24,34,29,,2,2,D,0,0,D,13,11,3,6,16,11,3,3,2,2,0,0,1,1,4,0
256,1,20160213,29,21,4,,2,1,H,1,1,D,21,12,5,6,7,15,6,8,2,3,0,0,3,0,3,1
257,1,20160213,30,27,17,,0,1,A,0,0,D,13,13,2,5,10,12,5,4,0,3,0,0,0,3,1,-1
258,1,20160214,2,17,25,,2,1,H,0,1,A,24,7,6,3,9,10,11,1,4,3,0,1,3,0,3,1
259,1,20160214,3,18,32,,0,6,A,0,2,A,6,11,1,9,10,9,0,6,3,1,0,0,0,3,6,-6
260,1,20160214,20,31,26,,1,2,A,0,0,D,19,6,4,3,12,17,7,1,1,3,0,0,0,3,3,-1
261,1,20160227,17,24,32,,1,0,H,0,0,D,13,9,3,1,9,11,3,4,0,2,0,0,3,0,1,1
262,1,20160227,27,8,25,,1,2,A,1,0,H,7,16,2,4,10,11,7,8,3,1,0,0,0,3,3,-1
263,1,20160227,28,3,19,,2,1,H,0,0,D,11,5,3,1,7,15,11,0,0,3,0,0,3,0,3,1
264,1,20160227,32,1,6,,0,0,D,0,0,D,14,11,1,3,14,17,4,5,3,1,0,0,1,1,0,0
265,1,20160227,33,10,17,,3,2,H,3,0,H,11,15,5,2,14,16,3,6,2,2,0,0,3,0,5,1
266,1,20160227,34,29,27,,1,0,H,1,0,H,9,13,3,4,11,9,5,6,1,0,0,0,3,0,1,1
267,1,20160228,21,2,8,,3,2,H,2,1,H,7,13,5,5,21,15,2,3,4,3,0,0,3,0,5,1
268,1,20160228,31,30,29,,2,1,H,0,1,A,34,10,14,4,11,14,7,7,2,3,0,0,3,0,3,1
269,1,20160301,1,27,27,,2,0,H,1,0,H,9,6,4,1,11,18,10,2,0,0,0,0,3,0,2,2
270,1,20160301,3,11,37,,1,3,A,0,2,A,14,10,5,7,8,7,9,8,3,1,0,0,0,3,4,-2
271,1,20160301,17,33,26,,2,2,D,2,1,H,22,11,5,3,10,8,11,3,0,2,0,0,1,1,4,0
272,1,20160301,24,8,22,,1,2,A,0,2,A,13,10,2,2,17,5,4,4,3,2,0,0,0,3,3,-1
273,1,20160301,29,10,6,,2,2,D,1,0,H,17,13,6,5,11,14,4,5,1,1,0,0,1,1,4,0
274,1,20160302,2,30,39,,1,2,A,1,1,D,18,11,4,2,8,11,7,3,0,2,0,0,0,3,3,-1
275,1,20160302,18,20,25,,3,0,H,2,0,H,11,4,7,2,14,14,3,2,0,1,0,0,3,0,3,3
276,1,20160302,21,32,29,,1,0,H,0,0,D,14,13,3,3,7,17,9,7,1,2,0,0,3,0,1,1
277,1,20160302,28,23,32,,1,0,H,0,0,D,9,5,2,3,11,6,5,2,1,0,0,0,3,0,1,1
278,1,20160302,34,31,4,,1,0,H,1,0,H,14,9,3,2,10,11,6,3,0,3,0,0,3,0,1,1
279,1,20160305,8,28,26,,1,1,D,1,0,H,20,16,7,5,9,10,8,4,1,2,0,0,1,1,2,0
280,1,20160305,11,34,6,,2,3,A,1,0,H,15,17,8,5,12,13,9,6,2,3,1,0,0,3,5,-1
281,1,20160305,20,3,22,,4,0,H,0,0,D,22,2,9,1,10,10,9,1,0,1,0,0,3,0,4,4
282,1,20160305,23,1,36,,1,3,A,0,1,A,14,16,3,5,13,8,5,4,1,3,0,0,0,3,4,-2
283,1,20160305,27,29,32,,1,1,D,0,0,D,16,11,5,3,9,9,12,2,2,1,1,0,1,1,2,0
284,1,20160305,30,24,8,,1,0,H,0,0,D,10,8,3,3,14,15,5,0,2,5,0,0,3,0,1,1
285,1,20160305,31,2,30,,2,2,D,0,1,A,26,10,11,4,9,10,9,2,2,2,0,1,1,1,4,0
286,1,20160305,32,17,17,,0,1,A,0,0,D,11,14,4,7,10,11,3,8,2,2,0,0,0,3,1,-1
287,1,20160306,10,18,4,,1,2,A,0,0,D,14,19,4,5,12,16,6,6,1,2,0,1,0,3,3,-1
288,1,20160306,33,21,27,,1,0,H,0,0,D,9,7,2,1,8,7,4,5,1,0,0,1,3,0,1,1
289,1,20160312,1,30,37,,3,2,H,1,1,D,12,12,4,4,12,11,5,3,1,0,0,0,3,0,5,1
290,1,20160312,24,20,17,,0,0,D,0,0,D,5,15,0,3,15,10,3,8,3,1,0,0,1,1,0,0
291,1,20160312,28,27,22,,1,2,A,0,2,A,13,11,2,4,13,12,1,4,1,2,0,1,0,3,3,-1
292,1,20160313,3,31,6,,0,2,A,0,1,A,11,19,2,8,6,6,5,8,0,0,0,0,0,3,2,-2
293,1,20160314,17,23,8,,1,0,H,1,0,H,10,13,1,2,4,9,8,4,0,0,0,0,3,0,1,1
294,1,20160319,8,34,39,,2,2,D,1,1,D,22,13,5,6,13,14,10,9,3,5,0,0,1,1,4,0
295,1,20160319,10,17,29,,0,1,A,0,1,A,12,8,4,3,9,13,10,7,1,1,0,0,0,3,1,-1
296,1,20160319,11,2,26,,0,2,A,0,2,A,8,11,2,3,7,10,7,5,0,0,0,0,0,3,2,-2
297,1,20160319,30,3,27,,1,0,H,0,0,D,10,12,1,2,9,10,4,6,3,2,0,0,3,0,1,1
298,1,20160319,32,28,8,,1,2,A,0,1,A,9,9,4,6,10,14,9,2,3,1,0,0,0,3,3,-1
299,1,20160319,33,24,6,,0,1,A,0,0,D,10,7,0,1,8,13,4,3,1,2,0,0,0,3,1,-1
300,1,20160320,20,21,30,,0,1,A,0,1,A,26,5,2,3,9,12,11,5,1,1,0,0,0,3,1,-1
301,1,20160320,23,29,25,,1,1,D,0,1,A,17,14,8,4,14,7,2,5,4,1,0,0,1,1,2,0
302,1,20160320,27,18,37,,3,2,H,0,2,A,16,18,5,9,10,13,3,5,1,3,0,0,3,0,5,1
303,1,20160320,31,1,32,,3,0,H,2,0,H,17,2,8,0,11,6,4,5,0,1,0,0,3,0,3,3
304,1,20160402,1,20,39,,0,4,A,0,3,A,11,15,2,7,9,8,4,4,0,1,0,0,0,3,4,-4
305,1,20160402,2,32,6,,4,0,H,2,0,H,19,6,12,2,7,10,8,3,1,1,0,0,3,0,4,4
306,1,20160402,3,8,32,,0,4,A,0,2,A,15,11,4,8,12,8,7,2,4,1,1,0,0,3,4,-4
307,1,20160402,18,31,17,,1,1,D,0,0,D,15,18,7,5,11,11,12,9,2,0,0,0,1,1,2,0
308,1,20160402,24,23,27,,3,2,H,1,0,H,13,13,6,5,6,11,6,5,0,0,0,0,3,0,5,1
309,1,20160402,28,30,25,,2,2,D,1,0,H,12,12,5,3,6,16,5,5,0,1,0,0,1,1,4,0
310,1,20160402,29,33,37,,0,0,D,0,0,D,22,3,7,0,11,13,9,3,1,1,0,0,1,1,0,0
311,1,20160402,34,10,26,,2,2,D,2,1,H,18,12,6,5,12,19,4,5,2,2,1,0,1,1,4,0
312,1,20160403,17,27,30,,1,0,H,1,0,H,11,10,4,2,12,13,7,8,2,2,0,0,3,0,1,1
313,1,20160403,21,11,4,,1,0,H,0,0,D,10,7,2,1,15,6,5,5,2,0,0,0,3,0,1,1
314,1,20160409,3,1,25,,1,2,A,0,1,A,6,12,1,3,13,11,3,8,2,2,0,0,0,3,3,-1
315,1,20160409,10,24,30,,1,0,H,0,0,D,13,13,6,4,13,10,10,4,2,1,0,0,3,0,1,1
316,1,20160409,20,33,29,,2,1,H,1,1,D,13,13,4,2,10,7,8,8,0,1,0,0,3,0,3,1
317,1,20160409,27,23,39,,3,1,H,2,0,H,20,5,6,3,8,7,11,2,0,0,0,0,3,0,4,2
318,1,20160409,30,8,4,,1,0,H,1,0,H,12,8,6,2,15,13,1,9,5,4,0,0,3,0,1,1
319,1,20160409,32,11,19,,1,1,D,1,1,D,13,12,5,7,13,10,7,6,2,1,0,0,1,1,2,0
320,1,20160409,34,2,8,,3,3,D,2,2,D,19,11,7,6,11,8,7,4,2,0,0,0,1,1,6,0
321,1,20160410,18,28,26,,4,1,H,2,1,H,14,10,6,3,14,14,6,3,0,2,0,0,3,0,5,3
322,1,20160410,29,17,6,,0,2,A,0,0,D,15,17,1,7,9,9,1,7,1,1,0,0,0,3,2,-2
323,1,20160410,31,21,27,,3,0,H,0,0,D,16,5,8,1,10,10,2,7,3,3,0,0,3,0,3,3
324,1,20160413,10,11,29,,0,0,D,0,0,D,18,9,6,5,7,9,10,7,0,1,0,1,1,1,0,0
325,1,20160416,8,20,27,,0,3,A,0,1,A,11,11,4,8,12,15,11,3,2,3,1,0,0,3,3,-3
326,1,20160416,11,27,8,,1,1,D,0,0,D,7,18,2,4,8,14,3,10,1,1,0,0,1,1,2,0
327,1,20160416,21,3,19,,1,0,H,1,0,H,13,7,4,1,9,10,14,3,0,1,0,0,3,0,1,1
328,1,20160416,23,30,22,,3,0,H,1,0,H,12,11,7,1,13,9,3,7,2,1,0,0,3,0,3,3
329,1,20160416,24,29,4,,0,3,A,0,1,A,19,8,6,3,7,11,14,0,2,2,0,0,0,3,3,-3
330,1,20160416,33,32,30,,0,1,A,0,1,A,16,11,4,4,11,17,9,3,0,3,0,0,0,3,1,-1
331,1,20160417,1,18,29,,1,2,A,0,2,A,18,19,5,6,9,9,5,4,0,0,0,0,0,3,3,-1
332,1,20160417,2,10,37,,1,1,D,1,0,H,21,7,6,2,7,13,10,5,0,2,0,0,1,1,2,0
333,1,20160417,17,34,17,,2,2,D,1,0,H,6,19,2,4,14,14,0,5,1,3,1,0,1,1,4,0
334,1,20160418,28,31,32,,0,4,A,0,1,A,12,23,2,6,12,12,5,3,2,0,0,0,0,3,4,-4
335,1,20160419,23,20,19,,1,1,D,1,1,D,5,9,3,5,13,8,5,3,3,2,0,0,1,1,2,0
336,1,20160420,18,11,39,,4,0,H,2,0,H,37,3,13,0,8,11,9,1,1,1,0,1,3,0,4,4
337,1,20160420,21,10,22,,2,0,H,1,0,H,16,5,10,0,13,7,10,2,1,2,0,0,3,0,2,2
338,1,20160420,34,32,27,,3,1,H,2,0,H,18,7,7,4,11,17,4,2,0,2,0,1,3,0,4,2
339,1,20160421,2,33,17,,2,0,H,2,0,H,16,8,7,1,14,14,2,6,0,1,0,0,3,0,2,2
340,1,20160423,1,8,37,,1,4,A,1,2,A,13,16,4,4,11,4,10,7,1,0,0,0,0,3,5,-3
341,1,20160423,3,27,32,,2,4,A,1,2,A,16,17,7,7,8,9,6,11,2,0,0,0,0,3,6,-2
342,1,20160423,18,23,4,,2,2,D,2,0,H,13,6,4,3,8,17,5,4,1,1,0,0,1,1,4,0
343,1,20160423,20,28,39,,4,0,H,2,0,H,11,14,6,2,8,8,9,4,0,0,0,0,3,0,4,4
344,1,20160424,17,30,26,,4,0,H,2,0,H,18,9,9,1,15,10,4,6,1,2,0,0,3,0,4,4
345,1,20160424,29,2,27,,0,0,D,0,0,D,12,20,3,7,10,8,7,7,2,4,0,0,1,1,0,0
346,1,20160425,31,33,29,,1,1,D,1,0,H,19,16,2,3,8,13,9,7,0,1,0,0,1,1,2,0
347,1,20160430,2,24,29,,1,0,H,0,0,D,14,12,3,3,8,7,7,3,1,0,0,0,3,0,1,1
348,1,20160430,11,1,32,,2,1,H,1,1,D,12,16,5,2,4,8,3,5,1,0,0,0,3,0,3,1
349,1,20160430,23,10,27,,1,0,H,0,0,D,10,9,4,3,11,12,4,8,2,0,0,0,3,0,1,1
350,1,20160430,28,29,8,,1,1,D,0,0,D,11,14,3,5,13,13,2,8,2,2,0,0,1,1,2,0
351,1,20160430,32,3,6,,3,2,H,1,1,D,18,7,6,2,14,10,8,4,2,3,0,1,3,0,5,1
352,1,20160430,33,34,22,,0,3,A,0,2,A,15,8,5,4,14,7,8,6,0,0,0,0,0,3,3,-3
353,1,20160501,21,17,30,,1,1,D,1,1,D,21,14,6,3,16,10,6,5,3,0,0,1,1,1,2,0
354,1,20160501,27,20,4,,4,2,H,2,1,H,14,6,7,5,12,9,8,2,2,1,0,0,3,0,6,2
355,1,20160501,30,18,37,,3,1,H,2,0,H,18,11,9,3,12,13,4,7,2,2,0,1,3,0,4,2
356,1,20160502,8,31,26,,2,2,D,0,2,A,13,16,5,5,9,20,7,8,3,9,0,0,1,1,4,0
357,1,20160507,1,33,26,,1,1,D,0,1,A,12,12,4,4,5,8,5,3,2,1,0,0,1,1,2,0
358,1,20160507,3,23,39,,0,0,D,0,0,D,2,9,0,3,8,13,0,5,1,1,0,0,1,1,0,0
359,1,20160507,10,28,19,,2,1,H,0,1,A,17,12,4,3,8,18,4,3,2,3,0,0,3,0,3,1
360,1,20160507,17,11,4,,3,1,H,2,0,H,32,9,8,5,4,12,12,4,0,3,0,0,3,0,4,2
361,1,20160507,24,21,8,,0,1,A,0,0,D,8,15,2,2,11,10,1,6,1,0,0,0,0,3,1,-1
362,1,20160507,29,8,29,,3,2,H,1,2,A,15,9,4,8,11,9,3,3,4,1,0,1,3,0,5,1
363,1,20160507,34,30,30,,1,4,A,0,2,A,25,13,7,6,11,8,13,3,3,0,0,0,0,3,5,-3
364,1,20160508,18,32,22,,2,0,H,1,0,H,19,14,5,3,10,15,8,8,1,2,0,0,3,0,2,2
365,1,20160508,20,2,6,,2,2,D,1,1,D,14,5,3,2,16,10,7,2,2,1,0,0,1,1,4,0
366,1,20160508,31,27,17,,1,2,A,1,1,D,20,10,6,2,8,16,10,2,0,3,0,0,0,3,3,-1
367,1,20160510,34,21,27,,3,2,H,1,0,H,20,3,6,2,6,18,6,2,1,3,0,0,3,0,5,1
368,1,20160511,18,8,30,,1,1,D,0,1,A,28,13,9,7,11,12,7,3,3,1,0,0,1,1,2,0
369,1,20160511,24,32,37,,4,2,H,3,1,H,18,12,6,7,8,12,5,1,2,3,0,0,3,0,6,2
370,1,20160511,29,11,6,,3,0,H,2,0,H,14,17,8,6,15,7,5,5,1,0,0,0,3,0,3,3
371,1,20160515,2,3,26,,4,0,H,1,0,H,16,5,7,2,12,6,5,4,0,1,0,0,3,0,4,4
372,1,20160515,8,17,8,,1,1,D,0,0,D,17,18,4,5,4,12,7,6,0,0,0,0,1,1,2,0
373,1,20160515,11,24,22,,3,0,H,2,0,H,15,10,8,2,7,11,4,11,0,0,0,0,3,0,3,3
374,1,20160515,23,31,6,,5,1,H,2,0,H,19,17,10,5,7,6,3,8,1,2,1,0,3,0,6,4
375,1,20160515,27,10,30,,4,1,H,1,0,H,18,16,5,4,7,14,2,5,1,2,0,0,3,0,5,3
376,1,20160515,28,34,29,,2,1,H,0,1,A,7,20,4,7,8,12,4,10,3,1,0,0,3,0,3,1
377,1,20160515,30,20,27,,1,1,D,1,1,D,4,18,1,5,4,19,4,4,1,3,0,0,1,1,2,0
378,1,20160515,32,29,19,,2,2,D,0,1,A,21,6,6,4,11,10,7,4,1,0,0,0,1,1,4,0
379,1,20160515,33,18,39,,1,1,D,1,1,D,13,7,1,3,11,14,7,5,3,1,0,0,1,1,2,0
380,1,20160517,21,1,17,,3,1,H,1,0,H,12,7,5,0,9,8,7,1,1,0,0,0,3,0,4,2
381,2,20160813,6,30,17,,0,1,A,0,0,D,10,17,3,9,10,14,7,4,3,2,0,0,0,3,1,-1
382,2,20160813,10,33,8,,0,1,A,0,0,D,14,13,4,3,12,15,3,6,2,2,0,0,0,3,1,-1
383,2,20160813,11,31,25,,1,1,D,1,0,H,12,13,6,4,10,14,5,6,0,0,0,0,1,1,2,0
384,2,20160813,14,17,27,,2,1,H,1,0,H,14,18,5,5,8,17,5,3,2,2,0,0,3,0,3,1
385,2,20160813,20,29,39,,2,1,H,1,0,H,16,7,4,3,11,14,9,6,1,2,0,0,3,0,3,1
386,2,20160813,22,28,19,,1,1,D,1,0,H,12,12,2,1,18,14,9,6,3,5,0,0,1,1,2,0
387,2,20160813,27,32,37,,1,1,D,0,1,A,24,5,6,1,8,12,6,2,1,2,0,1,1,1,2,0
388,2,20160814,1,21,4,,1,3,A,0,1,A,9,11,3,7,7,10,4,2,0,1,0,0,0,3,4,-2
389,2,20160814,2,18,30,,3,4,A,1,1,D,9,16,5,7,13,17,5,4,3,3,0,0,0,3,7,-1
390,2,20160815,8,34,6,,2,1,H,0,0,D,16,7,6,3,16,16,7,1,5,2,0,0,3,0,3,1
391,2,20160819,21,27,6,,2,0,H,1,0,H,12,13,5,1,11,8,4,0,0,0,0,0,3,0,2,2
392,2,20160820,6,18,22,,2,0,H,2,0,H,3,26,2,5,14,5,1,12,0,1,0,0,3,0,2,2
393,2,20160820,17,2,26,,0,0,D,0,0,D,8,13,1,4,11,7,2,7,1,2,0,0,1,1,0,0
394,2,20160820,28,20,27,,1,4,A,0,2,A,8,12,3,6,12,13,7,7,3,4,0,0,0,3,5,-3
395,2,20160820,30,14,42,,0,2,A,0,0,D,13,12,3,4,7,10,8,3,0,0,0,0,0,3,2,-2
396,2,20160820,31,10,30,,1,0,H,0,0,D,20,10,5,2,19,9,10,4,3,3,0,0,3,0,1,1
397,2,20160820,32,8,17,,1,2,A,0,0,D,6,13,2,4,20,10,0,5,4,3,0,0,0,3,3,-1
398,2,20160820,33,11,32,,1,2,A,1,1,D,11,13,4,7,16,10,7,4,3,1,0,0,0,3,3,-1
399,2,20160821,29,22,25,,1,2,A,0,2,A,18,8,5,3,11,14,8,1,1,1,0,0,0,3,3,-1
400,2,20160821,34,1,8,,1,0,H,0,0,D,15,8,2,5,15,15,1,6,3,1,0,1,3,0,1,1
401,2,20160827,8,6,26,,3,0,H,2,0,H,22,6,10,0,6,9,9,5,2,2,0,0,3,0,3,3
402,2,20160827,10,1,27,,1,1,D,0,1,A,24,10,5,3,15,10,10,4,2,1,0,0,1,1,2,0
403,2,20160827,11,28,30,,1,0,H,0,0,D,21,8,9,1,14,11,9,2,2,1,0,0,3,0,1,1
404,2,20160827,14,21,17,,0,1,A,0,0,D,8,29,2,9,9,6,1,6,2,3,0,0,0,3,1,-1
405,2,20160827,17,30,37,,2,1,H,1,0,H,13,9,6,3,14,10,4,6,2,2,0,0,3,0,3,1
406,2,20160827,27,29,22,,1,1,D,0,0,D,16,5,7,2,15,8,5,5,2,2,0,0,1,1,2,0
407,2,20160827,31,18,39,,1,1,D,0,1,A,11,13,4,3,11,17,5,5,3,5,0,0,1,1,2,0
408,2,20160827,32,2,19,,1,3,A,0,3,A,14,10,6,7,18,15,3,2,6,1,0,0,0,3,4,-2
409,2,20160828,20,34,4,,3,1,H,2,0,H,22,9,5,2,5,10,5,4,1,3,0,0,3,0,4,2
410,2,20160828,33,22,6,,0,0,D,0,0,D,13,7,2,2,12,11,5,4,1,3,0,0,1,1,0,0
411,2,20160910,1,33,19,,1,0,H,0,0,D,12,12,5,2,9,11,10,5,1,3,0,0,3,0,1,1
412,2,20160910,2,27,39,,2,1,H,1,1,D,17,11,2,5,10,8,6,1,2,5,0,0,3,0,3,1
413,2,20160910,6,14,36,,1,1,D,0,0,D,13,11,2,3,13,3,5,9,2,0,0,0,1,1,2,0
414,2,20160910,18,17,8,,4,1,H,2,1,H,17,12,11,3,4,8,1,7,1,2,0,0,3,0,5,3
415,2,20160910,21,20,26,,1,2,A,1,2,A,14,18,3,6,15,10,4,4,4,2,0,0,0,3,3,-1
416,2,20160910,22,10,32,,1,2,A,1,1,D,12,12,4,4,5,9,6,6,1,2,0,0,0,3,3,-1
417,2,20160910,28,31,6,,0,4,A,0,1,A,15,20,2,8,13,18,10,8,3,2,0,0,0,3,4,-4
418,2,20160910,34,32,25,,2,4,A,2,2,D,19,13,4,8,10,15,4,4,2,2,0,0,0,3,6,-2
419,2,20160911,30,8,4,,2,2,D,0,1,A,6,28,2,7,17,8,1,11,3,4,0,0,1,1,4,0
420,2,20160912,29,11,29,,0,3,A,0,0,D,11,20,2,9,11,8,5,4,1,1,0,0,0,3,3,-3
421,2,20160916,8,18,25,,1,2,A,0,2,A,12,13,4,5,6,13,6,4,1,1,0,0,0,3,3,-1
422,2,20160917,11,22,22,,3,1,H,3,1,H,11,7,6,0,5,15,6,3,2,1,0,0,3,0,4,2
423,2,20160917,14,2,37,,1,4,A,0,1,A,6,24,2,9,9,12,2,4,0,2,1,0,0,3,5,-3
424,2,20160917,17,6,6,,3,0,H,1,0,H,14,7,6,2,10,9,7,1,0,1,0,0,3,0,3,3
425,2,20160917,20,1,17,,4,0,H,2,0,H,20,6,12,2,8,11,5,5,1,1,1,0,3,0,4,4
426,2,20160917,33,34,26,,4,2,H,3,0,H,8,23,6,5,14,6,2,6,2,1,0,0,3,0,6,2
427,2,20160918,10,28,8,,4,1,H,2,0,H,14,11,8,4,15,9,10,5,2,1,0,0,3,0,5,3
428,2,20160918,27,30,29,,1,0,H,0,0,D,19,9,6,3,14,9,7,1,1,1,0,0,3,0,1,1
429,2,20160918,31,29,27,,1,0,H,0,0,D,31,6,9,2,7,16,14,1,1,5,0,1,3,0,1,1
430,2,20160918,32,21,30,,3,1,H,1,0,H,10,15,5,2,14,19,5,7,3,4,0,0,3,0,4,2
431,2,20160924,1,11,39,,1,0,H,1,0,H,12,13,1,2,10,14,5,3,2,2,0,0,3,0,1,1
432,2,20160924,2,8,30,,3,0,H,3,0,H,14,9,5,2,9,11,9,1,0,2,0,0,3,0,3,3
433,2,20160924,18,14,4,,5,1,H,3,0,H,32,2,12,1,8,8,13,2,1,2,0,1,3,0,6,4
434,2,20160924,21,17,27,,4,1,H,4,0,H,16,10,7,3,9,12,8,6,0,2,0,0,3,0,5,3
435,2,20160924,22,31,14,,1,2,A,0,2,A,6,19,2,5,14,9,2,10,2,1,0,0,0,3,3,-1
436,2,20160924,28,33,25,,1,1,D,0,0,D,12,9,2,3,9,13,6,6,3,4,0,0,1,1,2,0
437,2,20160924,29,10,6,,2,3,A,1,0,H,11,20,4,4,15,12,3,5,0,2,0,0,0,3,5,-1
438,2,20160924,30,20,32,,1,3,A,1,1,D,13,18,5,4,15,9,2,7,2,4,0,0,0,3,4,-2
439,2,20160925,34,27,17,,0,3,A,0,1,A,13,18,1,9,9,14,6,2,5,2,0,0,0,3,3,-3
440,2,20160926,6,32,29,,2,0,H,1,0,H,13,12,4,3,11,15,7,6,1,3,0,0,3,0,2,2
441,2,20160930,11,10,17,,1,1,D,1,0,H,13,10,3,2,16,11,10,9,5,4,0,0,1,1,2,0
442,2,20161001,14,8,6,,0,2,A,0,0,D,8,22,3,9,13,15,5,7,2,2,0,0,0,3,2,-2
443,2,20161001,29,33,42,,1,1,D,0,1,A,7,17,2,7,7,13,6,5,1,3,0,0,1,1,2,0
444,2,20161001,30,18,30,,1,2,A,1,0,H,8,18,3,6,11,9,3,10,2,2,0,0,0,3,3,-1
445,2,20161001,32,1,27,,2,2,D,0,1,A,17,11,7,2,17,12,4,5,3,4,0,0,1,1,4,0
446,2,20161001,34,22,32,,1,1,D,0,0,D,19,9,2,3,13,12,4,5,2,3,0,0,1,1,2,0
